0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6174,0.2811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2324,2.8286,0.2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.691,10.3521,0.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1946,1.1444,3.9333,0.0,0.0,0.0,0.0,0.0,1.3746,0.781,0.0,0.0,0.2416,0.9776,0.445,0.0,0.0,1.0968,2.5012,3.7227,0.4502,0.0,0.0,1.5381,0.0,0.0,0.1418,0.8688,0.0,0.0,0.0,0.6399
3.05,1.6297,0.0,0.0,0.4117,1.8642,2.4698,1.1479,0.0,0.0,0.0,0.2582,0.0,0.0,0.2036,0.2076,0.0,0.0,0.0,0.0,1.6371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1167,8.7048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4623,34.6667,6.1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0065,3.8109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5141,0.6799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2664,1.2395,2.3735,4.2144,18.4734,9.4854,0.0,0.0,0.0,0.0,0.3763,37.4856,0.0,0.0,0.2925
6.616,4.3459,0.0,0.0,0.3912,4.9821,6.6011,3.0795,0.0,0.0,0.0,2.9158,0.1774,0.0,0.6604,0.6317,0.0,4.8397,0.0,0.0,5.2392,2.1685,0.9976,0.1565,0.0,1.8674,5.7593,4.4092,0.0,0.0,9.3573,3.3219,1.0839,0.0,0.0,10.7383,23.085,1.1198,0.3509,0.0,16.5961,5.4034,0.1316,0.0,0.0,4.1839,17.9358,2.6287,0.0,0.0,0.0,0.0,0.143,0.6928,0.0,0.0,0.0,0.0,0.6939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3462,3.035,0.0,0.0,0.0,1.6368,3.2531,1.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821,1.741,0.0,0.0,0.8848,1.5641,0.3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2231,6.9333,1.2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6013,0.7622,0.0,0.0,0.0,0.0,0.0,0.3148,4.7386,0.8374,0.0,0.0,0.0,0.7518,0.0,0.0,0.0,0.0,4.4415,11.379,4.6358,0.0,0.0,0.0,3.5038,0.0,0.0,0.1017,0.6343,3.8408,3.6893,0.0,0.0,1.7699,0.0,0.0,0.7564,0.0,0.0,2.6832,8.9525
3.9874,6.9005,0.0,0.0,16.4346,23.291,9.2213,4.5406,0.0,0.0,0.0,7.1515,14.3703,15.5805,11.2618,8.979,0.3655,0.0,1.356,0.0,2.7916,6.1528,4.3733,3.9134,1.1232,0.0,1.7256,3.7377,3.1759,0.0,1.6952,3.9817,2.3305,0.0,0.1806,0.7004,4.358,8.7713,0.2714,1.7473,0.6185,11.8159,0.2829,0.0,0.3056,3.4885,3.9941,6.3043,2.5309,0.6383,0.0,0.0,34.7958,4.1609,0.0,0.0,0.3419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2915,6.2447,0.0,0.0,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.936,1.551,1.3628,0.6521,0.0,0.0,0.0,0.0,0.0,0.335,0.6683,2.422,6.2758,4.2412,1.5084,0.1779,0.77,5.8455,1.7852,0.0,0.2092,0.27,1.1436,4.7094,1.1433,1.9411,5.5664,10.8174,12.6606,1.9431,0.0,0.0,0.7132,0.5393,0.4693,4.4941,8.5313,0.0,1.5965,2.7022,4.2809
0.2807,2.3357,6.9645,0.0,15.6427,0.0,0.5679,0.6604,0.0,0.0,0.0,15.9371,9.4301,7.6741,3.8486,2.7576,0.8397,2.6531,0.0,0.0,11.6234,7.2935,7.6352,6.3693,2.0904,1.4802,2.9579,1.9796,0.0,0.0,11.6923,10.2784,6.0158,0.0,1.7883,7.7131,10.6627,0.5028,0.1575,0.0,0.8767,16.2626,0.7302,0.0,0.1088,2.0169,8.0528,1.1802,0.0,0.0,0.0,0.0,20.2113,7.1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727,1.0773,25.0613,23.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6581,2.8316,0.406,2.8291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487,1.4078,9.1968,9.8582,0.7013,0.0,5.2376,11.2667,1.9937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2055,0.5219,7.3344,8.6115,0.1742,5.8521,1.2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8824,20.5361,0.0,0.0,0.0,0.0,4.536,1.6736,0.0,0.0,0.0,0.0,13.0926,0.0,0.0,2.3503,7.3493,12.1598,1.8856,0.0,0.0,0.0,0.0,0.1597,0.5192,3.3206,0.0,0.0,0.0,2.5805
5.3505,9.2597,0.0,0.0,7.5098,31.2371,12.2738,5.9767,0.0,0.0,0.0,26.9909,5.0306,7.8442,17.2616,17.7997,3.8424,5.1454,0.0,0.0,9.6198,3.9663,5.0616,8.5451,20.6407,7.8003,2.5303,0.0,0.0,0.0,11.6824,5.0452,4.4234,14.18,30.733,22.1001,2.9602,0.1203,0.0,0.0,0.0,2.0685,0.2039,4.7966,42.2019,10.3822,2.6695,0.0,0.0,0.0,0.0,0.0,1.0583,5.1267,0.0,8.6672,0.6987,0.0,0.3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009,1.6159,17.3616,22.4589,0.0,0.0,0.0,0.7702,1.8722,1.5351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9871,4.2474,0.1638,0.0,13.2051,30.7299,25.8332,3.7449,1.1923,0.0,0.0,0.0,2.8176,11.5406,2.7191,0.0,0.0,0.0,1.6943,2.9432,28.886,10.1628,19.3939,10.5627,0.8954,0.0,0.0,2.8788,7.3684,4.3556,1.3931,0.0,0.0,6.028,11.7127,8.4375,13.7035,23.1688,12.2776,3.1508,0.0,0.0,0.0,0.5118,0.0,0.0,1.0912,9.9157,19.7994,14.2507,0.0,0.0,0.0,0.0,0.0,0.0,3.244,14.8713,23.6011,13.8839,0.0,0.0,0.0,0.0,0.0,0.0,27.1717,33.4546,14.1674,1.6641,0.0,22.0331,19.2076,19.6954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4769,0.6384,0.0,2.0304,8.0471,4.2855,0.0,0.0,0.0,0.8071,3.0017,4.0016,3.2121,8.7345,12.1614,11.8641,1.4761,0.0,1.5726,6.7672,12.9434,11.2359,5.6137,2.6974,12.4753,14.3602,2.6866,1.8394,6.091,19.2898,19.1307,9.1905,9.1584,0.5089,7.497,0.1447,1.1449,10.1723,7.3685,15.8179,15.687,10.452,5.4195,7.2198,6.7067,11.2769,1.5849,0.0,2.0687,0.4192,0.0,0.0,0.8512,1.2145,3.5825,11.7371,1.4274,0.2886,4.0541,2.828,3.4088,3.2319,8.0846,8.2838,0.6988,0.0,0.0,0.0,4.2666,7.689,0.0,0.0,2.7055,0.8831,1.7544,8.3667,0.0,7.9742,8.4947,35.0813,13.4176,0.4891,1.4899,2.2729,17.7233,13.3666,1.0088,0.0,0.0,0.0,0.805,0.5337,0.0,0.0,0.0,38.2822,36.5706,7.3782,0.2568,1.778,7.6957,1.9247,0.3829,0.0,0.0,3.691,10.3521,0.4315,0.0,0.0,21.9166,4.8298,0.7175,0.3659,0.2139,0.6911,0.0,0.0,0.0,4.1946,1.1444,6.2085,6.7847,1.4678,0.5324,0.0,1.0999,1.7582,0.0,0.0,0.0,0.2416,2.7422,5.4359,0.8707,2.6236,4.4489,4.7101,0.4053,0.0,0.0,0.0,4.1781,0.6722,0.4324,5.6691,7.3927,0.1887,2.6393,4.0617,2.3974
1.7989,4.8463,8.471,11.6324,9.1708,0.0,0.0,0.0,4.9664,12.1775,12.7221,3.7933,6.4636,2.0174,0.6313,0.9979,0.6323,0.9731,8.7166,8.3178,13.4587,9.9855,9.3414,1.426,3.2035,1.4483,4.493,9.537,8.917,3.5354,11.5034,13.9708,17.8304,29.1699,13.1994,15.715,15.7528,21.2294,3.0361,5.9128,4.2461,27.5991,38.1274,15.0638,42.1886,58.3969,27.2469,16.8685,7.9467,2.6497,1.675,2.3392,37.786,15.2005,25.6167,57.2216,22.9444,26.128,14.6078,4.5375,0.2753,0.7677,2.794,2.6997,2.5434,20.6428,31.3692,36.2074,38.3226,23.4797,13.3305,8.6639,39.8247,20.3985,7.5596,4.5568,0.518,0.2186,0.392,1.1658,7.4864,8.6222,18.2959,55.4,56.1274,50.7867,29.2692,23.4212,22.4183,6.4675,0.499,0.0,1.2775,3.802,0.2083,3.0955,15.3726,15.6357,14.1542,24.4383,10.751,12.2314,18.7792,25.8388,16.1393,8.2874,5.5422,7.1798,1.038,19.6938,25.7818,6.031,6.015,3.6792,15.2417,10.1817,0.6711,17.1422,11.6686,10.1367,13.9072,20.4341,15.9539,50.8787,67.9336,22.067,14.1362,14.3849,13.5538,34.0564,13.7099,15.2778,16.4478,12.7566,40.1379,30.9513,0.0,17.9256,30.0398,27.6495,32.1703,13.8249,17.4252,12.6358,4.9322,1.216,0.1886,15.5263,33.4868,18.2138,15.7341,19.5494,13.4488,7.1771,29.6781,20.3327,14.3021,2.4307
